smiles,ld50_zhu
COP(N)(=S)Oc1cc(Cl)c(Cl)cc1Cl,2.641
COP(N)(=S)Oc1ccc(C(C)(C)C)cc1Cl,2.5540000000000003
COP(OC)OC,1.89
COP(=S)(S)OC,2.199
COP1(=S)OCc2ccccc2O1,3.326
COS(=O)(=O)c1ccc(C)cc1,2.737
COS(=O)(=O)c1ccccc1,2.367
COS(=O)(=O)OC,2.789
COS(C)(=O)=O,2.69
CP(=S)(Oc1ccccc1)Oc1ccc(C#N)cc1,3.564
CP(=S)(Oc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,4.587
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.274
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])cc1,3.983
CP(=S)(OCCCCCl)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.695
C=CS(C)(=O)=O,2.27
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,1.707
CS(=O)(=O)c1ccc(Cl)cc1,2.678
CS(=O)(=O)c1ccccc1,2.026
CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,1.889
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,3.188
CS(=O)(=O)Oc1ccc(Cl)cc1Cl,1.936
CS(=O)c1ccc(Cl)cc1,2.577
CS(=O)CC(=O)c1ccccn1,1.4469999999999998
CS(C)=O,0.731
CS(=O)(=O)F,4.691
CSC(=S)N(C)C,3.339
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,3.345
CSc1c(C)cc(OC(=O)N(C)C(C)=O)cc1C,2.749
CSc1ccc(Cl)cc1,2.5980000000000003
CSc1ccccc1,2.144
CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.358
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2.571
CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,1.796
CSc1nc(NC(C)C)nc(NC(C)C)n1,2.127
CSc1nnc(C(C)(C)C)c(=O)n1N,2.29
CSCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C,2.66
CSCCC(N)C(=O)O,0.617
CSCCC=O,1.374
C=COCCSC,1.561
CSP(SC)SC,3.215
F[Si](F)(F)c1ccccc1,2.719
C=C(F)CCl,2.528
FC(Cl)(Cl)c1ccccc1,2.6
N#CC(F)(F)C(F)(F)C(F)(F)C#N,1.891
N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,1.937
FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.725
O=C(C(F)(F)Cl)C(F)(Cl)Cl,2.891
O=C(C(F)(F)Cl)C(F)(F)Cl,3.513
FC(F)(Cl)C(F)(Cl)Cl,0.639
FC(F)(F)C(Cl)(Cl)C(F)(F)Cl,1.199
FC(F)(F)C(Cl)Br,1.541
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1.104
FC(F)(F)c1ccccc1Br,1.918
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.464
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,2.322
O=C=Nc1cccc(C(F)(F)F)c1,2.283
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,2.502
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,1.538
O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,3.1660000000000004
FC(F)(F)c1ccc(Cl)cc1,1.143
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,1.5619999999999998
FC(F)(F)c1cccc(C2CNCCO2)c1,2.931
O=[N+]([O-])c1cccc(C(F)(F)F)c1,2.496
FC(F)(F)c1ccccc1,0.989
FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,4.77
O=[N+]([O-])c1cccc2[nH]c(C(F)(F)F)nc12,4.34
FC(F)(F)c1nc2c(Cl)cc(Cl)cc2[nH]1,4.89
O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c2[nH]c(C(F)(F)F)nc2c1Cl,3.47
FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,5.0
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,6.121
FC(F)(F)c1nc2c(Cl)c(Cl)cc(Cl)c2[nH]1,4.66
FC(F)(F)c1nc2c(Cl)ccc(Cl)c2[nH]1,4.99
O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-],4.26
O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2cc1Cl,4.68
O=[N+]([O-])c1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,4.43
O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,4.38
FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,4.51
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,5.28
O=[N+]([O-])c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.98
N#Cc1ccc2[nH]c(C(F)(F)F)nc2c1,4.68
O=[N+]([O-])c1ccc2[nH]c(C(F)(F)F)nc2c1,4.8
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,4.29
FC(F)(F)c1nc2ccccc2[nH]1,3.823
FC(F)(F)c1nc2c(Cl)cccc2[nH]1,4.06
FC(F)(F)c1nc2cc(Br)ccc2[nH]1,3.733
FC(F)(F)c1nc2cc(Cl)ccc2[nH]1,4.51
O=NN(CCCC(F)(F)F)CCCC(F)(F)F,2.55
O=NN(CC(F)(F)F)CC(F)(F)F,2.845
FC(F)OC(Cl)C(F)(F)F,1.587
FC(F)OC(F)(F)C(F)Cl,1.53
O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,2.6180000000000003
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1.5319999999999998
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,2.704
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,3.1260000000000003
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.623
Fc1ccc(SCc2ccc(Cl)cc2)cc1,1.926
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.826
Fc1ccccc1,1.339
O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.333
O=c1[nH]cc(F)c(=O)[nH]1,2.752
O=C(CF)NC(=O)Nc1ccccc1,3.895
O=NN(CCF)C(=O)NC1CCCCC1,4.07
FCCOC(Cl)C(Cl)(Cl)Cl,4.106
IC(I)I,3.045
O=C(NP(=O)(N1CC1)N1CC1)c1cc(I)ccc1I,3.003
Ic1ccccc1,2.055
N#CC(c1ccccc1)c1ccccc1,1.742
N#CC=Cc1ccccc1,1.493
N#Cc1cccnc1,1.944
N#CC1CC=CCC1,2.367
N#CC1CCC2OC2C1,2.001
N#CCc1ccccc1,2.637
N#CCCC#N,2.25
N#CCCCCC#N,2.844
N#CCCNCCC#N,1.659
N#CCCOCCC#N,1.642
N#CCCSCCC#N,1.5219999999999998
N#CCN1CCOCC1,2.011
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,1.904
c1ccc(Nc2cccc3ccccc23)cc1,2.13
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,2.041
c1ccc(Nc2ccc3ccccc3c2)cc1,1.4
N=C(Nc1ccccc1)Nc1ccccc1,2.62
c1ccc2[nH]c(-c3cscn3)nc2c1,1.812
c1cn[nH]c1,1.829
c1ccc2[nH]ccc2c1,2.069
c1nc[nH]n1,1.596
N#CN,2.527
N=C(N)NC(=N)NCCc1ccccc1,2.499
N=C(N)NCCN1CCCCCCC1,2.276
NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,2.2030000000000003
NC(=O)C(N)=O,2.294
C=CC(N)=O,2.758
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.37
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,2.639
NC(=O)c1nc[nH]c1N=NN(CCCl)CCCl,3.019
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,1.922
NC(=O)c1ccc([N+](=O)[O-])cc1,2.543
NC(=O)c1ccccc1O,2.146
C=CCOc1ccccc1C(N)=O,2.356
NC(=O)c1cccnc1,1.543
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1.956
NC(=O)C1c2ccccc2C=Cc2ccccc21,2.116
NC(=O)C1c2ccccc2CCc2ccccc21,1.995
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.812
NC(=O)Cc1cccc2ccccc12,1.462
NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,2.394
NC(=O)CF,4.127
NC(=O)N1c2ccccc2C=Cc2ccccc21,2.082
NC(=O)NC(=O)Cc1ccccc1,2.047
NC(=O)Nc1ccccc1,1.833
NC(=O)NCc1ccccc1,1.745
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,2.526
NC(=O)OC(CCl)Cc1ccccc1,2.64
C#CC1(OC(N)=O)CCCCC1,2.7030000000000003
NC(=O)OC1CCCCC1,1.813
NC(=O)OCC(O)COc1ccc(Cl)cc1,2.59
NC(=O)OCCCc1ccccc1,2.208
NC(=S)c1c(Cl)cccc1Cl,2.435
NC(=S)Cc1cccc2ccccc12,3.526
NC(=S)NC(N)=S,4.432
NC(=S)Nc1cccc2ccccc12,4.5280000000000005
NC(=S)Nc1cccc(Cl)c1,3.873
NC(=S)Nc1cc(Cl)ccc1Cl,2.867
NC(=S)Nc1ccccc1,4.705
C=CCNC(N)=S,2.764
NC(=O)CCC(N)C(=O)O,1.29
NC(CO)(CO)CO,1.3119999999999998
NC(CS)C(=O)O,1.807
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1.837
NC(N)=O,0.851
NC(N)=S,2.785
C=CN,1.367
NC=O,0.908
NC1(C(=O)O)CCCC1,2.649
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1.4509999999999998
Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1S(=O)(=O)O,1.383
Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.766
Nc1cc2c(cc1C1CCCCC1)CCC2C(=O)O,3.681
Nc1ccccc1C(=O)OCC=Cc1ccccc1,1.705
Nc1ccccc1-c1ccccc1,1.859
Nc1cc(Cl)cc(C(=O)O)c1Cl,1.77
NC1=C(Cl)C(=O)c2ccccc2C1=O,2.184
Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.535
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,1.921
Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl,3.159
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,2.105
Nc1c(Cl)cc(Cl)cc1Cl,1.7080000000000002
Nc1cc(Cl)ccc1Cl,1.747
Nc1ccc([N+](=O)[O-])cc1N,2.352
Nc1ccccc1N,2.005
Nc1ccccc1O,1.924
Nc1ncnc2[nH]ncc12,2.982
Nc1ncnc2nccnc12,2.296
Nc1ccc(N)c([N+](=O)[O-])c1,1.6969999999999998
Nc1ccc(O)c([N+](=O)[O-])c1,2.021
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,1.425
Nc1cccc(C(F)(F)F)c1,2.526
Nc1cccc([N+](=O)[O-])c1,2.412
Nc1cccc(-n2ccccc2=O)c1,1.908
Nc1cc(-c2ccncc2)c[nH]c1=O,3.264
Nc1cc(Cl)c(N)c(Cl)c1,2.403
Nc1cccc(Cl)c1,2.698
Nc1cc(Cl)ccc1O,2.318
Nc1ccc(S(=O)(=O)O)c(N)c1,1.733
Nc1cccc(O)c1,2.072
Nc1ccc(Br)cc1,2.577
Nc1ccc(-c2ccc(N)cc2)cc1,2.775
Nc1ccc(-c2ccccc2)cc1,2.529
Nc1ccc(-c2ccccc2N)cc1,2.773
Nc1ccc([N+](=O)[O-])cc1,2.265
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.395
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1.198
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,2.341
Nc1ccc(S(N)(=O)=O)cc1,1.645
Nc1ccc(S(=O)(=O)O)c2cccc(O)c12,1.586
Nc1ccc(Cl)cc1,2.614
Nc1ccc(F)cc1,2.426
Nc1ccc(I)cc1,2.622
Nc1ccc(N)cc1,3.131
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1.614
Nc1ccc(N=Nc2ccccc2)c(N)c1,2.109
Nc1ccc(Nc2ccccc2)cc1,2.599
Nc1ccc(O)cc1,2.464
Nc1ccc(Oc2ccc(N)cc2)cc1,2.441
N#CSc1ccc(N)cc1,2.7960000000000003
Nc1ccc(Sc2ccc(N)cc2)cc1,2.381
Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O,1.747
Nc1ccc2ccccc2c1S(=O)(=O)O,1.061
Nc1ccc2ccc3cccc4ccc1c2c34,2.3080000000000003
Nc1ccc2sc(-c3ccccc3)nc2c1,1.886
Nc1ccccc1,2.571
Nc1ccccc1[N+](=O)[O-],1.936
Nc1ccccn1,2.673
Nc1cccc2cc(S(=O)(=O)O)ccc12,1.196
Nc1cc[n+]([O-])cc1,3.167
Nc1ccncc1,3.651
Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,1.47
Nc1ccc2ccccc2c1,2.294
Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,2.181
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],2.2
NC1=NC(=O)C(c2ccccc2)O1,2.6060000000000003
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,2.802
Nc1nc(N)nc(N)n1,1.601
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,4.274
Nc1ncnc(Nc2cccc(Cl)c2)n1,2.744
Nc1nc(N)nc(NC2CC2)n1,1.6909999999999998
Nc1nccs1,2.319
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,4.221
Nc1ncnc2[nH]cnc12,2.259
Nc1nc2c(Cl)cccc2o1,2.528
Nc1nc2cc(Cl)ccc2o1,2.334
Nc1nc2cc(Br)ccc2o1,2.3280000000000003
Nc1nc2cc(Cl)c(O)cc2o1,2.237
Nc1nc2cc(F)ccc2o1,2.182
Nc1nc2ccc(Br)cc2o1,2.629
Nc1nc2cccc(Cl)c2o1,2.614
Nc1nc2ccccc2o1,2.349
Nc1nc[nH]n1,1.883
NC12CC3CC(CC(C3)C1)C2,2.225
NC1CCC2C3CCC(C3N)C12,2.191
NC1CCCCC1,2.803
C#CCN,1.849
NCC(CC(=O)O)c1ccc(Cl)cc1,3.168
NCC(=O)O,0.976
NCC(O)c1ccc(O)cc1,2.092
NCC(O)c1cccc(O)c1,2.594
C=CCN,2.748
NCc1cc(=O)[nH]o1,3.404
NCc1cccc(CN)c1,2.166
NCC1CC2CCC1C2,1.948
NCC1CCC(C(=O)O)CC1,1.719
NCC1CCC(CN)CC1,2.4290000000000003
NCC1CCC=CO1,2.0540000000000003
NCC1CCCCO1,2.21
NCCC[Si]12OCCN(CCO1)CCO2,1.6030000000000002
NCCCC1(CCCN)c2ccccc2-c2ccccc21,2.655
NCCCCCCN,2.19
NCCCCO,1.889
NCCCN,2.326
NCCCN1CCOCC1,1.608
NCCCNCCCN,2.25
NCCCO,1.4240000000000002
NCCCOCCOCCCN,1.794
NCCCOCCOCCO,1.4
NCCCOCCOCCOCCCN,1.711
NCCN,2.08
NCCN1CCNCC1,1.781
NCCN1CCOCC1,1.6369999999999998
NCCNCCN,1.98
NCCNCCNCCN,1.767
NCCNCCO,1.541
NCCO,1.474
NCCOCCO,1.269
NCCOS(N)(=O)=O,1.274
NNC(=O)c1ccncc1,2.04
NNC(=O)CCCCCCCCC(=O)NN,1.964
NNC(N)=S,3.998
NNc1ccccc1,2.76
NNc1nncc2ccccc12,3.25
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,2.58
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1.832
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,1.811
NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.901
NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,2.1630000000000003
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,2.07
NS(=O)(=O)c1ccccc1,2.2
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,1.471
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,1.739
NS(=O)(=O)C1CCCCC1,3.31
NS(=O)(=O)Cc1noc2ccccc12,2.028
c1ccc(Oc2ccccc2)cc1,1.703
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,2.2880000000000003
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,2.744
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,5.356
O=C(Cc1ccccc1)OCCc1ccccc1,1.205
C#CCOC(=O)CCCCC(=O)OCC#C,3.0460000000000003
O=C(CCCCC(=O)OCC1CC=CCC1)OCC1CC=CCC1,1.953
O=C(CCCCC(=O)OCC1CCC2OC2C1)OCC1CCC2OC2C1,1.922
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,2.199
O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccc([N+](=O)[O-])cc1,2.361
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,1.042
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,1.723
O=C(OCC=Cc1ccccc1)c1ccccc1,1.775
O=C(C=Cc1ccccc1)OCc1ccccc1,1.634
O=C(OCc1ccccc1)c1ccccc1,2.096
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,1.75
O=C(OCC1CO1)c1ccccc1,2.102
O=C(C=Cc1ccccc1)OCCc1ccccc1,1.703
O=C(OCCc1ccccc1)c1ccccc1,1.656
O=C(OCCCOCCCOC(=O)c1ccccc1)c1ccccc1,1.543
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,2.046
O=C(OOC(=O)c1ccccc1)c1ccccc1,1.497
O=C=Nc1ccccc1,2.103
O=C=NC1CCC2C3CCC(C3N=C=O)C12,2.302
O=C=NCc1cccc(CN=C=O)c1,1.546
O=C=NCCCCCCN=C=O,2.358
O=C=NCCOC(=O)C1C2C=CC(C2)C1C(=O)OCCN=C=O,1.151
O=C=NCCOC(=O)C1CC=CCC1C(=O)OCCN=C=O,1.472
O=C1c2ccccc2C(=O)C1c1ccccc1,3.135
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3.053
O=C1C=CC(=O)C=C1,2.92
O=C1C=CC(=O)c2ccccc21,2.92
O=C1C=CC(=O)N1c1ccccc1,2.964
O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],1.503
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,2.667
O=c1c2ccccc2c2ccc3c4c(ccc1c24)c1ccc2c(=O)c4ccccc4c4nn3c1c24,1.507
O=C1CC2CC(O1)C1CCCC21,2.296
O=C1CCC(=O)N1,0.85
O=C1CCC(=O)O1,1.821
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,3.359
O=C1CCc2ccccc2O1,2.006
O=C1CCCC(=O)O1,1.408
O=C1C=CCCC1,2.64
O=C1CCCc2ccccc21,2.256
O=C1CCCCC1,1.806
O=C1CCCCCN1,1.971
O=C1CCCCCO1,1.425
O=C1CCCCCS1,2.336
O=C1CCCO1,1.747
O=C1CCN(c2ccccc2)N1,2.909
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,2.596
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.041
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,2.171
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,2.533
O=C1CSC(=S)N1,2.619
O=C1c2ccccc2C(=O)N1CC1CO1,1.636
O=C1NC(=O)C(=O)C(=O)N1,1.436
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2.188
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,2.363
O=c1[nH]c(=O)c2ccccc2o1,2.337
O=c1[nH]c(=O)[nH]c(=O)[nH]1,1.224
O=c1[nH]c2ccccc2o1,2.286
O=C1NCCN1c1ncc([N+](=O)[O-])s1,2.377
O=C1NCCN1N=Cc1ccc([N+](=O)[O-])o1,2.125
O=c1[nH]ncc2ccccc12,2.597
O=c1ccc(=O)[nH][nH]1,1.47
O=c1oc(-c2ccccc2)nc2ccccc12,2.145
O=C1C=CC(=O)O1,2.389
O=C1OC(=O)c2ccccc21,1.5659999999999998
O=c1ccc2ccccc2o1,2.698
O=c1ccc2ccc3occc3c2o1,2.762
O=C1OC2CCCC1O2,1.355
O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,1.984
O=C1OCCO1,0.945
O=CC=Cc1ccccc1,1.775
O=CC=O,1.722
O=Cc1ccc([N+](=O)[O-])cc1,1.507
O=Cc1ccc2c(c1)OCO2,1.745
O=Cc1ccccc1,1.912
O=Cc1ccccc1-c1ccccc1C=O,1.871
O=Cc1ccco1,3.17
O=CC1=CCCCC1,2.021
O=CC1CC=CCC1,1.651
O=CC1CCC=CO1,1.358
O=CCC=O,2.057
O=CCc1ccccc1,1.889
O=CCCCC=O,2.873
O=CN1CCOCC1,1.248
O=COCCCc1ccccc1,1.604
O=COCCOC=O,1.893
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],3.178
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.881
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,3.307
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1.951
O=[N+]([O-])c1ccc2ccccc2c1,1.595
O=[N+]([O-])c1ccccc1-c1ccccc1,2.209
O=[N+]([O-])c1cc[n+]([O-])cc1,3.117
O=[N+]([O-])c1cncn1CCN1CCOCC1,2.167
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,3.347
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,2.5
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],3.335
O=NN(c1ccccc1)c1ccccc1,1.899
O=NN(C1CCCCC1)C1CCCCC1,1.624
N#CCN(CC#N)N=O,2.882
O=NN(Cc1ccccc1)Cc1ccccc1,2.4
O=NN1CC=CCO1,2.103
O=NN1CCc2ccccc21,2.6660000000000004
O=NN1CCCC1,2.046
O=NN1CCCCC1,2.756
O=NN1CCCCCC1,2.5810000000000004
O=NN1CCCCCCC1,2.701
O=NN1CCCCCCCC1,2.441
O=NN1CCCCO1,2.146
O=NN1CCCOC1,2.287
O=NN1CCN(N=O)CC1,2.955
O=NN1CCNCC1,1.707
O=NN1CCOC1,1.833
O=NN1CCOCC1,2.615
O=NN1CN2CN(C1)CN(N=O)C2,2.297
O=P(N1CC1)(N1CC1)N1CC1,3.67
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,1.97
O=S1(=O)CC=CC1,1.621
O=S1(=O)CCCC1,1.7919999999999998
O=S1(=O)CCCCO1,2.435
c1ccc(-c2nnco2)cc1,2.521
C1=Nc2ccccc2Oc2ccccc21,2.54
C#CC(=O)O,2.845
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,2.0980000000000003
N#CC(=Cc1ccc(Cl)cc1Cl)C(=O)O,3.685
O=C(O)C(c1ccccc1)c1ccccc1,1.5830000000000002
O=C(O)C(Cl)(Cl)Cl,2.611
O=C(O)C(Cl)CCl,2.532
O=C(O)C(Cl)Cl,1.66
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.735
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.381
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.146
O=C(O)C(F)(F)F,2.756
O=C(O)C(O)=C(O)C(=O)O,1.392
O=C(O)C(=O)O,2.38
C=CC(=O)O,3.333
O=C(O)C=Cc1ccccc1,1.773
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,1.551
O=C(O)c1c(Cl)ccc(Cl)c1Cl,2.54
O=C(O)c1nc(Cl)ccc1Cl,1.65
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.053
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,2.805
O=C(O)c1cc(S(=O)(=O)O)ccc1O,1.95
O=C(O)c1cc(O)ccc1O,2.285
O=C(O)c1ccccc1O,2.19
O=C(O)c1ccccc1OP(=O)(O)O,2.296
O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1,1.976
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.424
O=C(O)c1cccc(C(=O)O)c1,1.203
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,2.928
O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,1.829
O=C(O)c1cc(Cl)ccc1O,2.839
O=C(O)c1ccc([N+](=O)[O-])cc1,1.931
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,1.806
O=C(O)c1ccc(Cl)cc1,2.127
O=C(O)c1ccc2ccccc2c1,1.5830000000000002
N#CSc1cccc(C(=O)O)c1,3.39
O=C(O)c1ccccc1,1.856
O=C(O)c1cccnc1,1.245
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,3.053
O=C(O)c1ccncc1,1.391
O=C(O)c1cc2ccccc2oc1=O,2.978
O=C(O)c1cccc(Cl)n1,1.859
O=C(O)C1C2CCC(O2)C1C(=O)O,3.69
O=C(O)C1CC=CCC1,1.471
O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,3.832
O=C(O)C1CCc2cc(C3CCCCC3)ccc21,3.026
O=C(O)C1CCc2cc(C3CCCCC3)c(O)cc21,2.762
O=C(O)C1CCCCC1,1.594
O=C(O)C1CSCN1,2.182
N#CCC(=O)O,1.754
O=C(O)CC(=O)O,1.9
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,2.129
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,2.907
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.676
O=C(O)Cc1cccc2ccccc12,2.27
O=C(O)Cc1ccc(-c2ccccc2)cc1,2.714
C=CCOc1ccc(CC(=O)O)cc1Cl,2.334
O=C(O)Cc1ccccc1,1.7819999999999998
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,2.115
